Date,Province,New Cases,New Deaths,Total Cases,Total Deaths,Total Recovered
4/6/2020,Kalimantan Barat,0,0,9,3,3
4/6/2020,Kalimantan Selatan,2,0,17,1,0
4/6/2020,Kalimantan Tengah,9,0,19,2,43
4/6/2020,Kalimantan Timur,6,0,27,1,4
4/6/2020,Kalimantan Utara,7,0,15,0,0
4/6/2020,Kepulauan Bangka Belitung,0,0,2,1,0
4/6/2020,Kepulauan Riau,0,0,10,4,4
4/6/2020,Lampung,1,0,11,3,0
4/6/2020,Maluku,0,0,1,1,2
4/6/2020,Maluku Utara,0,0,1,0,0
4/6/2020,Nusa Tenggara Barat,3,0,7,0,0
4/6/2020,Papua,0,1,25,3,6
4/6/2020,Papua Barat,0,0,2,1,1
4/6/2020,Riau,1,0,12,2,2
4/6/2020,Sulawesi Barat,0,0,2,0,0
4/6/2020,Sulawesi Selatan,29,0,111,10,25
4/6/2020,Sulawesi Tengah,0,0,5,2,0
4/6/2020,Sulawesi Tenggara,1,0,6,0,1
4/6/2020,Sulawesi Utara,2,0,5,2,5
4/6/2020,Sumatera Barat,10,0,18,0,1
4/6/2020,Sumatera Selatan,0,0,16,2,2
4/6/2020,Sumatera Utara,1,0,19,5,10
4/7/2020,Aceh,0,0,5,0,1
4/7/2020,Bali,0,0,38,2,9
4/7/2020,Banten,6,0,125,36,213
4/7/2020,Bengkulu,0,0,2,1,0
4/7/2020,DKI Jakarta,113,14,968,158,133
4/7/2020,Daerah Istimewa Yogyakarta,1,0,27,3,6
4/7/2020,Jambi,0,0,2,0,4
4/7/2020,Jawa Barat,76,3,308,49,99
4/7/2020,Jawa Tengah,8,0,206,41,51
4/7/2020,Jawa Timur,5,5,227,74,567
4/7/2020,Kalimantan Barat,1,0,10,3,4
4/7/2020,Kalimantan Selatan,0,2,17,3,0
4/7/2020,Kalimantan Tengah,1,0,20,2,45
4/7/2020,Kalimantan Timur,0,0,27,1,4
4/7/2020,Kalimantan Utara,0,0,15,0,0
4/7/2020,Kepulauan Bangka Belitung,0,0,2,1,0
4/7/2020,Kepulauan Riau,0,0,10,4,4
4/7/2020,Lampung,0,0,11,3,0
4/7/2020,Maluku,0,0,1,1,2
4/7/2020,Maluku Utara,0,0,1,0,0
4/7/2020,Nusa Tenggara Barat,0,0,7,0,0
4/7/2020,Papua,0,1,25,4,6
4/7/2020,Papua Barat,0,0,2,1,1
4/7/2020,Riau,0,0,12,2,2
4/7/2020,Sulawesi Barat,0,0,2,0,0
4/7/2020,Sulawesi Selatan,10,0,121,10,27
4/7/2020,Sulawesi Tengah,0,0,5,2,2
4/7/2020,Sulawesi Tenggara,0,0,6,0,1
4/7/2020,Sulawesi Utara,3,1,8,3,5
4/7/2020,Sumatera Barat,0,0,18,0,1
4/7/2020,Sumatera Selatan,0,0,16,2,2
4/7/2020,Sumatera Utara,0,0,19,5,10
4/8/2020,Aceh,0,0,5,0,1
4/8/2020,Bali,6,0,44,2,9
4/8/2020,Banten,19,0,144,36,219
4/8/2020,Bengkulu,0,0,2,1,0
4/8/2020,DKI Jakarta,90,8,1058,166,138
4/8/2020,Daerah Istimewa Yogyakarta,4,3,31,6,9
4/8/2020,Jambi,0,0,2,0,4
4/8/2020,Jawa Barat,22,5,330,54,103
4/8/2020,Jawa Tengah,15,3,221,44,53
4/8/2020,Jawa Timur,15,23,242,97,582
4/8/2020,Kalimantan Barat,0,0,10,3,4
4/8/2020,Kalimantan Selatan,4,0,21,3,1
4/8/2020,Kalimantan Tengah,0,1,20,3,45
4/8/2020,Kalimantan Timur,1,0,28,1,4
4/8/2020,Kalimantan Utara,1,0,16,0,0
4/8/2020,Kepulauan Bangka Belitung,1,0,3,1,0
4/8/2020,Kepulauan Riau,0,0,10,4,4
4/8/2020,Lampung,3,2,14,5,0
4/8/2020,Maluku,2,0,3,1,2
4/8/2020,Maluku Utara,1,0,2,0,0
4/8/2020,Nusa Tenggara Barat,0,0,7,0,0
4/8/2020,Papua,11,0,36,4,6
4/8/2020,Papua Barat,0,0,2,1,1
4/8/2020,Riau,0,0,12,2,2
4/8/2020,Sulawesi Barat,0,0,2,0,0
4/8/2020,Sulawesi Selatan,5,1,126,11,29
4/8/2020,Sulawesi Tengah,0,0,5,2,2
4/8/2020,Sulawesi Tenggara,4,0,10,0,1
4/8/2020,Sulawesi Utara,0,0,8,3,5
4/8/2020,Sumatera Barat,0,0,18,0,1
4/8/2020,Sumatera Selatan,0,0,16,2,2
4/8/2020,Sumatera Utara,29,0,48,5,10
4/9/2020,Aceh,0,0,5,0,2
4/9/2020,Bali,14,0,58,2,9
4/9/2020,Banten,4,3,148,39,229
4/9/2020,Bengkulu,2,0,4,1,0
4/9/2020,DKI Jakarta,228,34,1286,200,143
4/9/2020,Daerah Istimewa Yogyakarta,3,0,34,6,12
4/9/2020,Jambi,0,0,2,0,4
4/9/2020,Jawa Barat,12,6,342,60,107
4/9/2020,Jawa Tengah,11,1,232,45,58
4/9/2020,Jawa Timur,36,12,278,109,625
4/9/2020,Kalimantan Barat,0,0,10,3,4
4/9/2020,Kalimantan Selatan,0,1,21,4,3
4/9/2020,Kalimantan Tengah,0,0,20,3,45
4/9/2020,Kalimantan Timur,1,0,29,1,9
4/9/2020,Kalimantan Utara,0,0,16,0,0
4/9/2020,Kepulauan Bangka Belitung,1,0,4,1,0
4/9/2020,Kepulauan Riau,11,0,21,4,4
4/9/2020,Lampung,1,0,15,5,2
4/9/2020,Maluku,0,0,3,1,2
4/9/2020,Maluku Utara,0,0,2,0,1
4/9/2020,Nusa Tenggara Barat,6,0,13,0,2
4/9/2020,Nusa Tenggara Timur,1,0,1,0,0
4/9/2020,Papua,0,0,36,4,6
4/9/2020,Papua Barat,0,0,2,1,1
4/9/2020,Riau,1,1,13,3,2
4/9/2020,Sulawesi Barat,0,0,2,0,0
4/9/2020,Sulawesi Selatan,6,0,132,11,29
4/9/2020,Sulawesi Tengah,0,0,5,2,2
4/9/2020,Sulawesi Tenggara,5,0,15,0,1
4/9/2020,Sulawesi Utara,0,0,8,3,5
4/9/2020,Sumatera Barat,0,0,18,0,1
4/9/2020,Sumatera Selatan,1,0,17,2,2
4/9/2020,Sumatera Utara,0,0,48,5,10
4/10/2020,Aceh,0,0,5,0,2
4/10/2020,Bali,12,0,70,2,10
4/10/2020,Banten,21,1,169,40,233
4/10/2020,Bengkulu,0,0,4,1,0
4/10/2020,DKI Jakarta,53,11,1339,211,147
4/10/2020,Daerah Istimewa Yogyakarta,3,0,37,6,15
4/10/2020,Gorontalo,1,0,1,0,0
4/10/2020,Jambi,0,0,2,0,4
4/10/2020,Jawa Barat,10,0,352,60,108
4/10/2020,Jawa Tengah,2,0,234,45,58
4/10/2020,Jawa Timur,30,4,308,113,659
4/10/2020,Kalimantan Barat,0,0,10,3,4
4/10/2020,Kalimantan Selatan,7,0,28,4,3
4/10/2020,Kalimantan Tengah,4,0,24,3,46
4/10/2020,Kalimantan Timur,4,0,33,1,9
4/10/2020,Kalimantan Utara,0,0,16,0,0
4/10/2020,Kepulauan Bangka Belitung,0,0,4,1,0
4/10/2020,Kepulauan Riau,0,0,21,4,4
4/10/2020,Lampung,5,0,20,5,2
4/10/2020,Maluku,0,0,3,1,2
4/10/2020,Maluku Utara,0,0,2,0,1
4/10/2020,Nusa Tenggara Barat,9,0,22,0,2
4/10/2020,Nusa Tenggara Timur,0,0,1,0,0
4/10/2020,Papua,0,1,36,5,7
4/10/2020,Papua Barat,0,0,2,1,1
4/10/2020,Riau,1,0,14,3,3
4/10/2020,Sulawesi Barat,1,0,3,0,0
4/10/2020,Sulawesi Selatan,33,1,165,12,29
4/10/2020,Sulawesi Tengah,9,0,14,2,2
4/10/2020,Sulawesi Tenggara,0,0,15,0,1
4/10/2020,Sulawesi Utara,5,1,13,4,5
4/10/2020,Sumatera Barat,13,3,31,3,6
4/10/2020,Sumatera Selatan,1,0,18,2,2
4/10/2020,Sumatera Utara,7,0,55,5,18
4/11/2020,Aceh,0,0,5,0,2
4/11/2020,Bali,4,0,74,2,10
4/11/2020,Banten,31,2,200,42,253
4/11/2020,Bengkulu,0,0,4,1,0
4/11/2020,DKI Jakarta,190,10,1529,221,154
4/11/2020,Daerah Istimewa Yogyakarta,0,0,37,6,15
4/11/2020,Gorontalo,0,0,1,0,0
4/11/2020,Jambi,2,0,4,0,4
4/11/2020,Jawa Barat,29,4,381,64,112
4/11/2020,Jawa Tengah,7,1,241,46,58
4/11/2020,Jawa Timur,15,9,323,122,686
4/11/2020,Kalimantan Barat,0,0,10,3,4
4/11/2020,Kalimantan Selatan,0,1,28,5,3
4/11/2020,Kalimantan Tengah,0,0,24,3,46
4/11/2020,Kalimantan Timur,0,0,33,1,9
4/11/2020,Kalimantan Utara,0,1,16,1,0
4/11/2020,Kepulauan Bangka Belitung,1,0,5,1,0
4/11/2020,Kepulauan Riau,0,2,21,6,4
4/11/2020,Lampung,0,0,20,5,4
4/11/2020,Maluku,0,0,3,1,2
4/11/2020,Maluku Utara,0,0,2,0,1
4/11/2020,Nusa Tenggara Barat,2,2,24,2,2
4/11/2020,Nusa Tenggara Timur,0,0,1,0,0
4/11/2020,Papua,24,0,60,5,9
4/11/2020,Papua Barat,0,0,2,1,1
4/11/2020,Riau,3,0,17,3,4
4/11/2020,Sulawesi Barat,2,1,5,1,1
4/11/2020,Sulawesi Selatan,11,6,176,18,29
4/11/2020,Sulawesi Tengah,5,0,19,2,2
4/11/2020,Sulawesi Tenggara,1,1,16,1,1
4/11/2020,Sulawesi Utara,0,0,13,4,6
4/11/2020,Sumatera Barat,0,0,31,3,6
4/11/2020,Sumatera Selatan,0,0,18,2,2
4/11/2020,Sumatera Utara,0,3,55,8,18
4/12/2020,Aceh,0,0,5,0,2
4/12/2020,Bali,2,0,76,2,10
4/12/2020,Banten,2,1,202,43,260
4/12/2020,Bengkulu,0,0,4,1,0
4/12/2020,DKI Jakarta,156,33,1685,254,191
4/12/2020,Daerah Istimewa Yogyakarta,1,0,38,6,20
4/12/2020,Gorontalo,0,0,1,0,0
4/12/2020,Jambi,0,0,4,0,4
4/12/2020,Jawa Barat,17,4,398,68,114
4/12/2020,Jawa Tengah,57,1,298,47,59
4/12/2020,Jawa Timur,111,1,434,123,693
4/12/2020,Kalimantan Barat,3,0,13,3,4
4/12/2020,Kalimantan Selatan,5,0,33,5,3
4/12/2020,Kalimantan Tengah,0,0,24,3,46
4/12/2020,Kalimantan Timur,0,0,33,1,9
4/12/2020,Kalimantan Utara,0,0,16,1,0
4/12/2020,Kepulauan Bangka Belitung,0,0,5,1,0
4/12/2020,Kepulauan Riau,0,0,21,6,4
4/12/2020,Lampung,0,0,20,5,4
4/12/2020,Maluku,8,0,11,1,2
4/12/2020,Maluku Utara,0,0,2,0,1
4/12/2020,Nusa Tenggara Barat,9,0,33,2,2
4/12/2020,Nusa Tenggara Timur,0,0,1,0,0
4/12/2020,Papua,1,0,61,5,11
4/12/2020,Papua Barat,0,0,2,1,1
4/12/2020,Riau,0,0,17,3,4
4/12/2020,Sulawesi Barat,0,0,5,1,1
4/12/2020,Sulawesi Selatan,45,0,221,18,29
4/12/2020,Sulawesi Tengah,0,0,19,2,2
4/12/2020,Sulawesi Tenggara,0,0,16,1,1
4/12/2020,Sulawesi Utara,4,0,17,4,6
4/12/2020,Sumatera Barat,13,0,44,3,7
4/12/2020,Sumatera Selatan,0,0,18,2,4
4/12/2020,Sumatera Utara,10,0,65,8,18
4/13/2020,Aceh,0,0,5,0,4
4/13/2020,Bali,5,0,81,2,10
4/13/2020,Banten,4,2,206,45,269
4/13/2020,Bengkulu,0,0,4,1,0
4/13/2020,DKI Jakarta,135,7,1820,261,192
4/13/2020,Daerah Istimewa Yogyakarta,16,0,54,6,20
4/13/2020,Gorontalo,0,0,1,0,0
4/13/2020,Jambi,0,0,4,0,4
4/13/2020,Jawa Barat,59,3,457,71,115
4/13/2020,Jawa Tengah,13,1,311,48,62
4/13/2020,Jawa Timur,52,3,486,126,699
4/13/2020,Kalimantan Barat,0,0,13,3,4
4/13/2020,Kalimantan Selatan,1,0,34,5,4
4/13/2020,Kalimantan Tengah,1,0,25,3,47
4/13/2020,Kalimantan Timur,0,0,33,1,9
4/13/2020,Kalimantan Utara,0,0,16,1,0
4/13/2020,Kepulauan Bangka Belitung,0,0,5,1,0
4/13/2020,Kepulauan Riau,0,0,21,6,4
4/13/2020,Lampung,1,0,21,5,4
4/13/2020,Maluku,0,0,11,1,2
4/13/2020,Maluku Utara,0,0,2,0,1
4/13/2020,Nusa Tenggara Barat,3,0,36,2,2
4/13/2020,Nusa Tenggara Timur,0,0,1,0,0
4/13/2020,Papua,6,0,67,5,11
4/13/2020,Papua Barat,0,0,2,1,1
4/13/2020,Riau,3,0,20,3,4
4/13/2020,Sulawesi Barat,0,0,5,1,1
4/13/2020,Sulawesi Selatan,0,1,221,19,35
4/13/2020,Sulawesi Tengah,0,1,19,3,2
4/13/2020,Sulawesi Tenggara,0,0,16,1,1
4/13/2020,Sulawesi Utara,0,0,17,4,6
4/13/2020,Sumatera Barat,1,0,45,3,7
4/13/2020,Sumatera Selatan,0,0,18,2,4
4/13/2020,Sumatera Utara,2,1,67,9,19
4/14/2020,Aceh,0,0,5,0,4
4/14/2020,Bali,6,0,87,2,10
4/14/2020,Banten,6,2,212,47,272
4/14/2020,Bengkulu,0,0,4,1,0
4/14/2020,DKI Jakarta,122,10,1942,271,192
4/14/2020,Daerah Istimewa Yogyakarta,5,0,59,6,24
4/14/2020,Gorontalo,0,0,1,0,0
4/14/2020,Jambi,1,0,5,0,4
4/14/2020,Jawa Barat,4,1,461,72,120
4/14/2020,Jawa Tengah,81,1,392,49,65
4/14/2020,Jawa Timur,36,2,522,128,709
4/14/2020,Kalimantan Barat,0,0,13,3,6
4/14/2020,Kalimantan Selatan,3,2,37,7,4
4/14/2020,Kalimantan Tengah,0,1,25,4,47
4/14/2020,Kalimantan Timur,0,0,33,1,9
4/14/2020,Kalimantan Utara,0,0,16,1,0
4/14/2020,Kepulauan Bangka Belitung,0,0,5,1,0
4/14/2020,Kepulauan Riau,6,2,27,8,4
4/14/2020,Lampung,0,0,21,5,4
4/14/2020,Maluku,0,0,11,1,2
4/14/2020,Maluku Utara,0,0,2,0,1
4/14/2020,Nusa Tenggara Barat,0,0,36,2,2
4/14/2020,Nusa Tenggara Timur,0,0,1,0,0
4/14/2020,Papua,0,0,67,5,11
4/14/2020,Papua Barat,0,0,2,1,1
4/14/2020,Riau,0,0,20,3,4
4/14/2020,Sulawesi Barat,0,0,5,1,1
4/14/2020,Sulawesi Selatan,8,3,229,22,39
4/14/2020,Sulawesi Tengah,0,0,19,3,2
4/14/2020,Sulawesi Tenggara,0,0,16,1,1
4/14/2020,Sulawesi Utara,0,0,17,4,8
4/14/2020,Sumatera Barat,3,1,48,4,7
4/14/2020,Sumatera Selatan,1,0,19,2,4
4/14/2020,Sumatera Utara,5,0,72,9,20
4/15/2020,Aceh,0,0,5,0,4
4/15/2020,Bali,6,0,93,2,10
4/15/2020,Banten,1,1,213,48,280
4/15/2020,Bengkulu,0,0,4,1,0
4/15/2020,DKI Jakarta,143,9,2085,280,212
4/15/2020,Daerah Istimewa Yogyakarta,1,0,60,6,24
4/15/2020,Gorontalo,0,0,1,0,0
4/15/2020,Jambi,1,0,6,0,4
4/15/2020,Jawa Barat,30,0,491,72,122
4/15/2020,Jawa Tengah,25,2,417,51,67
4/15/2020,Jawa Timur,25,4,547,132,713
4/15/2020,Kalimantan Barat,0,0,13,3,6
4/15/2020,Kalimantan Selatan,12,0,49,7,5
4/15/2020,Kalimantan Tengah,8,0,33,4,47
4/15/2020,Kalimantan Timur,0,0,33,1,9
4/15/2020,Kalimantan Utara,4,0,20,1,1
4/15/2020,Kepulauan Bangka Belitung,1,0,6,1,0
4/15/2020,Kepulauan Riau,5,0,32,8,7
4/15/2020,Lampung,0,0,21,5,4
4/15/2020,Maluku,3,0,14,1,2
4/15/2020,Maluku Utara,2,0,4,0,2
4/15/2020,Nusa Tenggara Barat,0,0,36,2,2
4/15/2020,Nusa Tenggara Timur,0,0,1,0,0
4/15/2020,Papua,7,0,74,5,11
4/15/2020,Papua Barat,0,0,2,1,1
4/15/2020,Riau,0,2,20,5,8
4/15/2020,Sulawesi Barat,2,0,7,1,1
4/15/2020,Sulawesi Selatan,10,1,239,23,48
4/15/2020,Sulawesi Tengah,3,0,22,3,2
4/15/2020,Sulawesi Tenggara,8,0,24,1,4
4/15/2020,Sulawesi Utara,1,0,18,4,8
4/15/2020,Sumatera Barat,7,0,55,4,8
4/15/2020,Sumatera Selatan,3,0,22,2,4
4/15/2020,Sumatera Utara,6,0,78,9,20
4/16/2020,Aceh,0,0,5,0,4
4/16/2020,Bali,15,0,108,2,12
4/16/2020,Banten,15,0,228,48,284
4/16/2020,Bengkulu,0,0,4,1,0
4/16/2020,DKI Jakarta,174,1,2259,281,212
4/16/2020,Daerah Istimewa Yogyakarta,1,0,61,6,24
4/16/2020,Gorontalo,3,0,4,0,0
4/16/2020,Jambi,1,0,7,0,4
4/16/2020,Jawa Barat,7,1,498,73,135
4/16/2020,Jawa Tengah,15,3,432,54,71
4/16/2020,Jawa Timur,13,4,560,136,716
4/16/2020,Kalimantan Barat,8,0,21,3,6
4/16/2020,Kalimantan Selatan,9,0,58,7,9
4/16/2020,Kalimantan Tengah,1,0,34,4,47
4/16/2020,Kalimantan Timur,9,0,42,1,14
4/16/2020,Kalimantan Utara,8,0,28,1,2
4/16/2020,Kepulauan Bangka Belitung,1,0,7,1,0
4/16/2020,Kepulauan Riau,7,0,39,8,7
4/16/2020,Lampung,5,0,26,5,4
4/16/2020,Maluku,0,0,14,1,2
4/16/2020,Maluku Utara,0,0,4,0,2
4/16/2020,Nusa Tenggara Barat,8,0,44,2,2
4/16/2020,Nusa Tenggara Timur,0,0,1,0,0
4/16/2020,Papua,6,2,80,7,16
4/16/2020,Papua Barat,3,0,5,1,1
4/16/2020,Riau,5,0,25,5,11
4/16/2020,Sulawesi Barat,0,0,7,1,1
4/16/2020,Sulawesi Selatan,27,2,266,25,48
4/16/2020,Sulawesi Tengah,0,0,22,3,2
4/16/2020,Sulawesi Tenggara,3,0,27,1,4
4/16/2020,Sulawesi Utara,0,0,18,4,9
4/16/2020,Sumatera Barat,0,0,55,4,8
4/16/2020,Sumatera Selatan,18,0,40,2,4
4/16/2020,Sumatera Utara,1,0,79,9,23
4/17/2020,Aceh,0,0,5,0,4
4/17/2020,Bali,11,0,119,2,13
4/17/2020,Banten,9,1,237,49,292
4/17/2020,Bengkulu,0,0,4,1,0
4/17/2020,DKI Jakarta,170,7,2429,288,247
4/17/2020,Daerah Istimewa Yogyakarta,1,1,62,7,27
4/17/2020,Gorontalo,0,0,4,0,0
4/17/2020,Jambi,1,0,8,0,4
4/17/2020,Jawa Barat,42,4,540,77,152
4/17/2020,Jawa Tengah,14,4,446,58,87
4/17/2020,Jawa Timur,10,6,570,142,719
4/17/2020,Kalimantan Barat,0,0,21,3,6
4/17/2020,Kalimantan Selatan,15,0,73,7,9
4/17/2020,Kalimantan Tengah,1,0,35,4,47
4/17/2020,Kalimantan Timur,0,0,42,1,15
4/17/2020,Kalimantan Utara,19,0,47,1,2
4/17/2020,Kepulauan Bangka Belitung,0,0,7,1,0
4/17/2020,Kepulauan Riau,19,0,58,8,8
4/17/2020,Lampung,0,0,26,5,4
4/17/2020,Maluku,0,0,14,1,2
4/17/2020,Maluku Utara,0,0,4,0,2
4/17/2020,Nusa Tenggara Barat,6,0,50,2,2
4/17/2020,Nusa Tenggara Timur,0,0,1,0,0
4/17/2020,Papua,9,0,89,7,16
4/17/2020,Papua Barat,0,0,5,1,1
4/17/2020,Riau,1,0,26,5,11
4/17/2020,Sulawesi Barat,0,0,7,1,1
4/17/2020,Sulawesi Selatan,65,2,331,27,50
4/17/2020,Sulawesi Tengah,2,0,24,3,2
4/17/2020,Sulawesi Tenggara,0,0,27,1,4
4/17/2020,Sulawesi Utara,0,0,18,4,9
4/17/2020,Sumatera Barat,7,2,62,6,11
4/17/2020,Sumatera Selatan,14,0,54,2,4
4/17/2020,Sumatera Utara,0,0,79,9,23
4/18/2020,Aceh,1,0,6,0,4
4/18/2020,Bali,7,0,126,2,14
4/18/2020,Banten,12,1,249,50,296
4/18/2020,Bengkulu,0,0,4,1,1
4/18/2020,DKI Jakarta,101,7,2530,295,248
4/18/2020,Daerah Istimewa Yogyakarta,3,0,65,7,29
4/18/2020,Gorontalo,0,0,4,0,0
4/18/2020,Jambi,0,0,8,0,5
4/18/2020,Jawa Barat,11,0,551,77,156
4/18/2020,Jawa Tengah,38,0,484,58,94
4/18/2020,Jawa Timur,34,3,604,145,726
4/18/2020,Kalimantan Barat,0,0,21,3,6
4/18/2020,Kalimantan Selatan,18,0,91,7,10
4/18/2020,Kalimantan Tengah,6,1,41,5,47
4/18/2020,Kalimantan Timur,10,0,52,1,15
4/18/2020,Kalimantan Utara,3,0,50,1,2
4/18/2020,Kepulauan Bangka Belitung,0,0,7,1,1
4/18/2020,Kepulauan Riau,21,0,79,8,8
4/18/2020,Lampung,0,0,26,5,4
4/18/2020,Maluku,3,0,17,1,7
4/18/2020,Maluku Utara,0,0,4,0,2
4/18/2020,Nusa Tenggara Barat,4,0,54,2,2
4/18/2020,Nusa Tenggara Timur,0,0,1,0,0
4/18/2020,Papua,6,0,95,7,16
4/18/2020,Papua Barat,0,0,5,1,1
4/18/2020,Riau,4,0,30,5,11
4/18/2020,Sulawesi Barat,0,0,7,1,1
4/18/2020,Sulawesi Selatan,10,2,341,29,55
4/18/2020,Sulawesi Tengah,0,0,24,3,2
4/18/2020,Sulawesi Tenggara,0,1,27,2,4
4/18/2020,Sulawesi Utara,2,0,20,4,9
4/18/2020,Sumatera Barat,9,1,71,7,13
4/18/2020,Sumatera Selatan,30,1,84,3,4
4/18/2020,Sumatera Utara,0,0,79,9,23
4/19/2020,Aceh,1,0,7,0,4
4/19/2020,Bali,4,0,130,2,16
4/19/2020,Banten,3,0,252,50,300
4/19/2020,Bengkulu,0,0,4,1,1
4/19/2020,DKI Jakarta,113,3,2643,298,273
4/19/2020,Daerah Istimewa Yogyakarta,1,0,66,7,30
4/19/2020,Gorontalo,0,0,4,0,0
4/19/2020,Jambi,0,0,8,0,5
4/19/2020,Jawa Barat,50,1,601,78,169
4/19/2020,Jawa Tengah,24,2,508,60,94
4/19/2020,Jawa Timur,43,6,647,151,728
4/19/2020,Kalimantan Barat,0,0,21,3,6
4/19/2020,Kalimantan Selatan,4,0,95,7,10
4/19/2020,Kalimantan Tengah,5,0,46,5,47
4/19/2020,Kalimantan Timur,5,0,57,1,15
4/19/2020,Kalimantan Utara,19,0,69,1,2
4/19/2020,Kepulauan Bangka Belitung,1,0,8,1,1
4/19/2020,Kepulauan Riau,0,0,79,8,9
4/19/2020,Lampung,0,0,26,5,4
4/19/2020,Maluku,0,0,17,1,7
4/19/2020,Maluku Utara,0,0,4,0,2
4/19/2020,Nusa Tenggara Barat,6,1,60,3,11
4/19/2020,Nusa Tenggara Timur,0,0,1,0,0
4/19/2020,Papua,12,0,107,7,16
4/19/2020,Papua Barat,2,0,7,1,1
4/19/2020,Riau,0,0,30,5,11
4/19/2020,Sulawesi Barat,0,0,7,1,1
4/19/2020,Sulawesi Selatan,27,1,368,30,65
4/19/2020,Sulawesi Tengah,3,0,27,3,2
4/19/2020,Sulawesi Tenggara,9,0,36,2,4
4/19/2020,Sulawesi Utara,0,0,20,4,9
4/19/2020,Sumatera Barat,1,0,72,7,13
4/19/2020,Sumatera Selatan,5,0,89,3,4
4/19/2020,Sumatera Utara,2,0,81,9,23
4/20/2020,Aceh,0,0,7,0,4
4/20/2020,Bali,5,0,135,2,20
4/20/2020,Banten,30,0,282,50,308
4/20/2020,Bengkulu,0,0,4,1,1
4/20/2020,DKI Jakarta,74,5,2717,303,280
4/20/2020,Daerah Istimewa Yogyakarta,2,0,68,7,30
4/20/2020,Gorontalo,0,0,4,0,0
4/20/2020,Jambi,0,0,8,0,5
4/20/2020,Jawa Barat,7,4,608,82,174
4/20/2020,Jawa Tengah,7,2,515,62,101
4/20/2020,Jawa Timur,5,3,652,154,729
4/20/2020,Kalimantan Barat,0,0,21,3,6
4/20/2020,Kalimantan Selatan,0,0,95,7,10
4/20/2020,Kalimantan Tengah,14,1,60,6,48
4/20/2020,Kalimantan Timur,4,0,61,1,15
4/20/2020,Kalimantan Utara,4,0,73,1,2
4/20/2020,Kepulauan Bangka Belitung,0,0,8,1,1
4/20/2020,Kepulauan Riau,0,1,79,9,10
4/20/2020,Lampung,0,0,26,5,4
4/20/2020,Maluku,0,0,17,1,11
4/20/2020,Maluku Utara,0,0,4,0,2
4/20/2020,Nusa Tenggara Barat,11,1,71,4,11
4/20/2020,Nusa Tenggara Timur,0,0,1,0,0
4/20/2020,Papua,0,0,107,7,30
4/20/2020,Papua Barat,0,0,7,1,1
4/20/2020,Riau,4,1,34,6,11
4/20/2020,Sulawesi Barat,0,0,7,1,1
4/20/2020,Sulawesi Selatan,0,1,368,31,74
4/20/2020,Sulawesi Tengah,0,0,27,3,2
4/20/2020,Sulawesi Tenggara,0,0,36,2,4
4/20/2020,Sulawesi Utara,0,0,20,4,9
4/20/2020,Sumatera Barat,2,0,74,7,14
4/20/2020,Sumatera Selatan,0,0,89,3,4
4/20/2020,Sumatera Utara,2,1,83,10,24
4/21/2020,Aceh,0,0,7,0,4
4/21/2020,Bali,10,0,145,2,20
4/21/2020,Banten,0,4,282,54,314
4/21/2020,Bengkulu,4,0,8,1,1
4/21/2020,DKI Jakarta,183,2,2900,305,339
4/21/2020,Daerah Istimewa Yogyakarta,3,0,71,7,33
4/21/2020,Gorontalo,3,1,7,1,0
4/21/2020,Jambi,5,0,13,0,5
4/21/2020,Jawa Barat,8,6,616,88,198
4/21/2020,Jawa Tengah,104,2,619,64,103
4/21/2020,Jawa Timur,10,5,662,159,731
4/21/2020,Kalimantan Barat,6,0,27,3,7
4/21/2020,Kalimantan Selatan,2,0,97,7,11
4/21/2020,Kalimantan Tengah,7,1,67,7,48
4/21/2020,Kalimantan Timur,5,0,66,1,15
4/21/2020,Kalimantan Utara,4,0,77,1,2
4/21/2020,Kepulauan Bangka Belitung,1,0,9,1,3
4/21/2020,Kepulauan Riau,2,0,81,9,11
4/21/2020,Lampung,1,0,27,5,5
4/21/2020,Maluku,0,0,17,1,11
4/21/2020,Maluku Utara,0,0,4,0,2
4/21/2020,Nusa Tenggara Barat,21,0,92,4,11
4/21/2020,Nusa Tenggara Timur,0,0,1,0,0
4/21/2020,Papua,11,0,118,7,34
4/21/2020,Papua Barat,0,0,7,1,1
4/21/2020,Riau,1,0,35,6,11
4/21/2020,Sulawesi Barat,0,0,7,1,1
4/21/2020,Sulawesi Selatan,6,2,374,33,74
4/21/2020,Sulawesi Tengah,0,0,27,3,3
4/21/2020,Sulawesi Tenggara,0,0,36,2,4
4/21/2020,Sulawesi Utara,0,0,20,4,9
4/21/2020,Sumatera Barat,2,1,76,8,14
4/21/2020,Sumatera Selatan,0,0,89,3,4
4/21/2020,Sumatera Utara,1,0,84,10,24
4/22/2020,Aceh,0,0,7,0,4
4/22/2020,Bali,2,1,147,3,25
4/22/2020,Banten,3,0,285,54,321
4/22/2020,Bengkulu,0,0,8,1,1
4/22/2020,DKI Jakarta,110,1,3010,306,347
4/22/2020,Daerah Istimewa Yogyakarta,3,0,74,7,38
4/22/2020,Gorontalo,0,0,7,1,0
4/22/2020,Jambi,0,0,13,0,5
4/22/2020,Jawa Barat,4,1,620,89,201
4/22/2020,Jawa Tengah,40,2,659,66,113
4/22/2020,Jawa Timur,36,5,698,164,761
4/22/2020,Kalimantan Barat,4,0,31,3,8
